,id,keywords
2718,34584,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1994, 'name': 'wolf'}, {'id': 2035, 'name': 'mythology'}, {'id': 2343, 'name': 'magic'}, {'id': 2673, 'name': 'horse'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 3650, 'name': 'child hero'}, {'id': 10624, 'name': 'bully'}, {'id': 10873, 'name': 'school'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 13031, 'name': 'creature'}, {'id': 155410, 'name': 'reading'}, {'id': 155851, 'name': 'book store'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 189099, 'name': 'giant'}, {'id': 190083, 'name': 'gnome'}, {'id': 207372, 'name': 'quest'}, {'id': 234125, 'name': 'child protagonist'}, {'id': 240119, 'name': 'father son relationship'}, {'id': 246466, 'name': 'based on young adult novel'}, {'id': 269711, 'name': 'magical necklace'}]"
2719,519035,"[{'id': 9799, 'name': 'romantic comedy'}, {'id': 12096, 'name': 'hair'}, {'id': 187056, 'name': 'woman director'}]"
2720,50348,"[{'id': 213, 'name': 'upper class'}, {'id': 549, 'name': 'prostitute'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 934, 'name': 'judge'}, {'id': 1849, 'name': 'homicide'}, {'id': 5638, 'name': 'arrest'}, {'id': 5824, 'name': 'video surveillance'}, {'id': 8881, 'name': 'jury'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11168, 'name': 'private investigator'}, {'id': 11727, 'name': 'crime scene'}, {'id': 33519, 'name': 'courtroom'}, {'id': 155873, 'name': 'defense attorney'}, {'id': 163047, 'name': 'beverly hills'}, {'id': 207108, 'name': 'uncover truth'}, {'id': 207240, 'name': 'murder trial'}, {'id': 207900, 'name': 'trial lawyer'}, {'id': 214780, 'name': 'courtroom drama'}, {'id': 243755, 'name': 'bail hearing'}, {'id': 248835, 'name': 'murder of a prostitute'}, {'id': 254459, 'name': 'legal thriller'}, {'id': 300847, 'name': 'attorney'}, {'id': 318919, 'name': 'attorney client privilege'}, {'id': 318920, 'name': 'guilty client'}]"
2721,42297,"[{'id': 4344, 'name': 'musical'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 163070, 'name': 'burlesque'}, {'id': 191205, 'name': 'burlesque dancer'}]"
2722,16620,"[{'id': 578, 'name': ""rock 'n' roll""}, {'id': 5565, 'name': 'biography'}, {'id': 34079, 'name': 'death'}, {'id': 164245, 'name': 'dying young'}, {'id': 164246, 'name': 'nostalgic'}, {'id': 164253, 'name': 'mexican american'}, {'id': 164255, 'name': 'rising star'}, {'id': 164263, 'name': 'marital rape'}, {'id': 208611, 'name': '1950s'}]"
2723,4191,"[{'id': 1522, 'name': 'repayment'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 155845, 'name': 'french noir'}]"
2724,403431,"[{'id': 2321, 'name': 'bunker'}, {'id': 9713, 'name': 'friends'}, {'id': 10468, 'name': 'bear'}, {'id': 235261, 'name': 'abduction'}]"
2725,329805,"[{'id': 187056, 'name': 'woman director'}]"
2726,177677,"[{'id': 212, 'name': 'london, england'}, {'id': 470, 'name': 'spy'}, {'id': 1201, 'name': 'austria'}, {'id': 1295, 'name': 'europe'}, {'id': 1629, 'name': 'morocco'}, {'id': 3289, 'name': 'villain'}, {'id': 9663, 'name': 'sequel'}, {'id': 10364, 'name': 'mission'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 18267, 'name': 'vienna, austria'}, {'id': 160852, 'name': 'vienna opera'}]"
2727,75258,"[{'id': 1442, 'name': 'winter'}, {'id': 2710, 'name': 'fairy'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 5198, 'name': 'cold'}, {'id': 18013, 'name': 'separation'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}]"
2728,22954,"[{'id': 1485, 'name': 'stadium'}, {'id': 3644, 'name': 'south africa'}, {'id': 4106, 'name': 'apartheid'}, {'id': 5856, 'name': 'nelson mandela'}, {'id': 6075, 'name': 'sports'}, {'id': 6081, 'name': 'nation'}, {'id': 6987, 'name': 'idealism'}, {'id': 7912, 'name': 'rugby'}, {'id': 8570, 'name': 'president'}, {'id': 9031, 'name': 'idealist'}, {'id': 9672, 'name': 'based on true story'}, {'id': 12425, 'name': 'racism'}, {'id': 12987, 'name': 'poverty'}, {'id': 33648, 'name': 'celebration'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 210608, 'name': '1990s'}, {'id': 288302, 'name': 'fighting the system'}]"
2729,13581,"[{'id': 1566, 'name': 'dream'}, {'id': 3030, 'name': 'nightmare'}, {'id': 6255, 'name': 'insanity'}, {'id': 9704, 'name': 'ventriloquist'}, {'id': 9706, 'name': 'anthology'}, {'id': 9707, 'name': 'evil doll'}, {'id': 12999, 'name': 'black and white'}, {'id': 187670, 'name': ""ventriloquist's dummy""}, {'id': 199322, 'name': 'recurring dream'}]"
2730,12762,"[{'id': 242, 'name': 'new york city'}, {'id': 2679, 'name': 'artist'}, {'id': 3485, 'name': 'comedian'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 194018, 'name': 'talent manager'}]"
2731,4588,"[{'id': 459, 'name': 'sexual obsession'}, {'id': 478, 'name': 'china'}, {'id': 836, 'name': 'resistance'}, {'id': 930, 'name': 'in love with enemy'}, {'id': 1332, 'name': 'cheating'}, {'id': 2052, 'name': 'traitor'}, {'id': 2682, 'name': 'shanghai, china'}, {'id': 3074, 'name': 'insurgence'}, {'id': 4269, 'name': 'war on freedom'}, {'id': 4320, 'name': 'lover'}, {'id': 4691, 'name': 'occupying power'}, {'id': 5726, 'name': 'insurrection'}, {'id': 7879, 'name': 'secret love'}, {'id': 9673, 'name': 'love'}, {'id': 11134, 'name': 'espionage'}, {'id': 12354, 'name': 'hong kong'}, {'id': 14669, 'name': 'older man younger woman relationship'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 155633, 'name': 'mahjong'}, {'id': 174375, 'name': 'resistance fighter'}, {'id': 207767, 'name': 'erotic thriller'}, {'id': 207883, 'name': '1940s'}]"
2732,816904,"[{'id': 1160, 'name': 'egypt'}, {'id': 2598, 'name': 'museum'}, {'id': 2904, 'name': 'mummy'}, {'id': 3339, 'name': 'chariot race'}, {'id': 4344, 'name': 'musical'}, {'id': 7578, 'name': 'wedding ring'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 157894, 'name': 'ancient egypt'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 189092, 'name': 'journey'}, {'id': 312923, 'name': 'london'}, {'id': 319695, 'name': '翻生木乃伊'}]"
2733,321528,"[{'id': 6513, 'name': 'cartoon'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10486, 'name': 'robin'}, {'id': 33637, 'name': 'super power'}, {'id': 210111, 'name': 'dollmaker'}, {'id': 211533, 'name': 'court of owls'}, {'id': 253375, 'name': 'dc animated movie universe'}]"
2734,55931,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 779, 'name': 'martial arts'}, {'id': 2157, 'name': 'hacker'}, {'id': 4458, 'name': 'post-apocalyptic future'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 4565, 'name': 'dystopia'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 156282, 'name': 'alternate reality'}, {'id': 185199, 'name': 'matrix'}, {'id': 190200, 'name': 'compilation of shorts'}, {'id': 210024, 'name': 'anime'}, {'id': 219404, 'name': 'action hero'}, {'id': 251513, 'name': 'supernatural power'}]"
2735,24615,"[{'id': 1668, 'name': 'hawaii'}, {'id': 157241, 'name': 'criminal investigation'}]"
2736,21733,"[{'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 1382, 'name': 'factory'}, {'id': 1721, 'name': 'fight'}, {'id': 3012, 'name': 'court case'}, {'id': 3149, 'name': 'gangster'}, {'id': 3700, 'name': 'garbage'}, {'id': 9767, 'name': 'beautiful woman'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11038, 'name': 'trial'}, {'id': 14893, 'name': 'art'}, {'id': 175357, 'name': 'neurotic'}, {'id': 184951, 'name': 'gun runner'}]"
2737,14359,"[{'id': 739, 'name': 'sexual abuse'}, {'id': 6563, 'name': 'wine'}, {'id': 10756, 'name': 'janitor'}, {'id': 12990, 'name': 'singing'}, {'id': 14576, 'name': 'pedophile'}, {'id': 18453, 'name': 'gossip'}, {'id': 18454, 'name': 'compassion'}, {'id': 18455, 'name': 'tolerance'}, {'id': 208992, 'name': '1960s'}]"
2738,12159,"[{'id': 439, 'name': 'paradise'}, {'id': 4116, 'name': 'heaven'}, {'id': 5918, 'name': 'painting'}, {'id': 6154, 'name': 'hell'}, {'id': 6155, 'name': 'afterlife'}, {'id': 210530, 'name': 'spiritism'}]"
2739,12092,"[{'id': 1566, 'name': 'dream'}, {'id': 2011, 'name': 'queen'}, {'id': 2860, 'name': 'heart'}, {'id': 15284, 'name': 'cartoon cat'}, {'id': 159312, 'name': 'nothing'}, {'id': 191102, 'name': 'tea party'}, {'id': 246466, 'name': 'based on young adult novel'}, {'id': 268226, 'name': 'alice in wonderland'}, {'id': 286957, 'name': 'adaptation'}]"
2740,10601,"[{'id': 334, 'name': 'flying'}, {'id': 2434, 'name': 'liberation'}, {'id': 2710, 'name': 'fairy'}, {'id': 3185, 'name': 'crocodile'}, {'id': 4332, 'name': 'peter pan'}, {'id': 4418, 'name': 'pirate gang'}, {'id': 5938, 'name': 'mermaid'}, {'id': 12988, 'name': 'pirate'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 170362, 'name': 'fantasy world'}, {'id': 185200, 'name': 'pirate ship'}]"
2741,820446,"[{'id': 885, 'name': 'villa'}, {'id': 1655, 'name': 'country house'}, {'id': 2335, 'name': 'southern france'}, {'id': 2850, 'name': 'testament'}, {'id': 9935, 'name': 'travel'}, {'id': 14905, 'name': 'britain'}, {'id': 15060, 'name': 'period drama'}, {'id': 269769, 'name': 'based on tv series'}]"
2742,110398,"[{'id': 3072, 'name': 'campaign'}, {'id': 6460, 'name': 'chile'}, {'id': 7606, 'name': 'dictatorship'}, {'id': 9137, 'name': 'pinochet regime'}, {'id': 9672, 'name': 'based on true story'}, {'id': 33640, 'name': 'democracy'}, {'id': 68642, 'name': 'intimidation'}, {'id': 158455, 'name': 'oppression'}, {'id': 186504, 'name': 'referendum'}, {'id': 186507, 'name': 'advertising agency'}, {'id': 186509, 'name': 'advertising jingle'}]"
2743,103758,[]
2744,96714,"[{'id': 796, 'name': 'police brutality'}, {'id': 9672, 'name': 'based on true story'}]"
2745,51876,"[{'id': 242, 'name': 'new york city'}, {'id': 1279, 'name': 'medicine'}, {'id': 6083, 'name': 'politician'}, {'id': 8126, 'name': 'pill'}, {'id': 9323, 'name': 'iq'}, {'id': 10333, 'name': 'stalking'}, {'id': 10761, 'name': 'superhuman'}, {'id': 13028, 'name': 'writer'}, {'id': 14964, 'name': 'drugs'}, {'id': 156661, 'name': 'threat'}, {'id': 211986, 'name': 'knowledge'}, {'id': 256683, 'name': 'nootropics'}, {'id': 256684, 'name': 'mind booster'}]"
2746,16553,"[{'id': 242, 'name': 'new york city'}, {'id': 931, 'name': 'jealousy'}, {'id': 1566, 'name': 'dream'}, {'id': 3436, 'name': 'karate'}, {'id': 4485, 'name': 'flower girl'}, {'id': 6038, 'name': 'marriage'}, {'id': 9673, 'name': 'love'}, {'id': 10582, 'name': 'television producer'}, {'id': 10873, 'name': 'school'}, {'id': 15160, 'name': 'divorce'}, {'id': 157303, 'name': 'first love'}, {'id': 168346, 'name': 'manhattan, new york city'}, {'id': 179468, 'name': 'interracial adoption'}]"
2747,10625,"[{'id': 409, 'name': 'africa'}, {'id': 5248, 'name': 'female friendship'}, {'id': 6733, 'name': 'bullying'}, {'id': 10266, 'name': 'prom'}, {'id': 10683, 'name': 'coming of age'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 12392, 'name': 'best friend'}, {'id': 18453, 'name': 'gossip'}, {'id': 41203, 'name': 'clique'}, {'id': 155722, 'name': 'teen comedy'}, {'id': 166623, 'name': 'exploitation of friendship'}, {'id': 189964, 'name': 'high school rivalry'}, {'id': 190141, 'name': 'new girl at school'}, {'id': 207317, 'name': 'christmas'}, {'id': 229802, 'name': 'manipulative friend'}, {'id': 230113, 'name': 'math genius'}, {'id': 292334, 'name': 'teenage friendship'}, {'id': 296608, 'name': 'teenager'}]"
2748,9013,"[{'id': 7312, 'name': 'road trip'}, {'id': 7340, 'name': 'crooked lawyer'}, {'id': 15214, 'name': 'buddy'}, {'id': 168333, 'name': 'bail jumper'}, {'id': 168338, 'name': 'mafia accountant'}, {'id': 168342, 'name': 'stretch limousine'}, {'id': 168346, 'name': 'manhattan, new york city'}, {'id': 168347, 'name': 'southwestern u.s.'}, {'id': 168350, 'name': 'bus station'}, {'id': 168359, 'name': 'police surveillance'}]"
2749,591275,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 10541, 'name': 'curse'}, {'id': 40931, 'name': 'witchcraft'}, {'id': 177894, 'name': 'witch hunt'}]"
2750,13012,"[{'id': 331, 'name': 'tattoo'}, {'id': 376, 'name': 'neo-nazism'}, {'id': 378, 'name': 'prison'}, {'id': 1721, 'name': 'fight'}, {'id': 6148, 'name': 'court'}, {'id': 9826, 'name': 'murder'}, {'id': 18128, 'name': 'inmate'}, {'id': 41409, 'name': 'break in'}, {'id': 156219, 'name': 'prison riot'}, {'id': 159445, 'name': 'tear gas'}, {'id': 180079, 'name': 'san quentin'}, {'id': 191722, 'name': 'aryan'}]"
2751,11773,"[{'id': 236, 'name': 'suicide'}, {'id': 392, 'name': 'england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 2086, 'name': 'youngster'}, {'id': 3725, 'name': 'pregnancy'}, {'id': 4637, 'name': 'parish'}, {'id': 5331, 'name': 'village'}, {'id': 9844, 'name': 'car crash'}, {'id': 11265, 'name': 'mind reading'}, {'id': 12999, 'name': 'black and white'}, {'id': 14601, 'name': 'explosion'}, {'id': 34117, 'name': 'cult film'}, {'id': 162365, 'name': 'military'}, {'id': 177201, 'name': 'evil child'}, {'id': 211744, 'name': 'forced suicide'}]"
2752,11330,"[{'id': 792, 'name': 'copenhagen, denmark'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 3149, 'name': 'gangster'}, {'id': 5600, 'name': 'daughter'}, {'id': 5732, 'name': 'birthday party'}, {'id': 14964, 'name': 'drugs'}, {'id': 282133, 'name': 'father and daughter'}]"
2753,9388,"[{'id': 592, 'name': 'capitalism'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 919, 'name': 'smoking'}, {'id': 2251, 'name': 'lie'}, {'id': 3170, 'name': 'cigarette'}, {'id': 3664, 'name': 'research'}, {'id': 3721, 'name': 'health'}, {'id': 3983, 'name': 'marketing'}, {'id': 6078, 'name': 'politics'}, {'id': 6083, 'name': 'politician'}, {'id': 6357, 'name': 'tobacco'}, {'id': 11011, 'name': 'morality'}, {'id': 11514, 'name': 'social satire'}, {'id': 15086, 'name': 'advertising'}, {'id': 209121, 'name': 'lung cancer'}, {'id': 219605, 'name': 'lobbyist'}, {'id': 219681, 'name': 'tobacco industry'}, {'id': 219731, 'name': 'nicotine'}, {'id': 240119, 'name': 'father son relationship'}]"
2754,2771,"[{'id': 5565, 'name': 'biography'}, {'id': 9717, 'name': 'based on comic'}, {'id': 175329, 'name': 'v.a. hospital'}, {'id': 175331, 'name': 'junk sale'}, {'id': 175336, 'name': 'jellybean'}, {'id': 175339, 'name': 'greeting card'}, {'id': 175340, 'name': 'file clerk'}, {'id': 175343, 'name': 'garage sale'}, {'id': 175345, 'name': 'comic book art'}, {'id': 175357, 'name': 'neurotic'}, {'id': 187056, 'name': 'woman director'}]"
2755,2355,"[{'id': 697, 'name': 'loss of loved one'}, {'id': 1242, 'name': 'war on terror'}, {'id': 2246, 'name': 'confidence'}, {'id': 2754, 'name': 'trauma'}, {'id': 2982, 'name': ""leaving one's family""}, {'id': 3800, 'name': 'airplane'}, {'id': 6511, 'name': 'alone'}, {'id': 9872, 'name': 'grief'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 18035, 'name': 'family'}, {'id': 214463, 'name': 'post 9/11'}]"
2756,167,"[{'id': 642, 'name': 'robbery'}, {'id': 1566, 'name': 'dream'}, {'id': 3363, 'name': 'hypnosis'}, {'id': 5340, 'name': 'investigation'}, {'id': 9826, 'name': 'murder'}, {'id': 9951, 'name': 'alien'}, {'id': 11612, 'name': 'hospital'}, {'id': 13194, 'name': 'planet'}, {'id': 14781, 'name': 'patient'}, {'id': 14784, 'name': 'medication'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 180241, 'name': 'claim'}, {'id': 199214, 'name': 'mental'}]"
2757,90,"[{'id': 387, 'name': 'california'}, {'id': 797, 'name': 'showdown'}, {'id': 1568, 'name': 'undercover'}, {'id': 3688, 'name': 'strip club'}, {'id': 5340, 'name': 'investigation'}, {'id': 6149, 'name': 'police'}, {'id': 6212, 'name': 'smuggling (contraband)'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 12371, 'name': 'gunfight'}, {'id': 12545, 'name': 'mansion'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 14967, 'name': 'foot chase'}, {'id': 15478, 'name': 'art gallery'}, {'id': 18021, 'name': 'detroit, michigan'}, {'id': 157892, 'name': 'warehouse'}, {'id': 163047, 'name': 'beverly hills'}, {'id': 167316, 'name': 'buddy cop'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 172466, 'name': 'country club'}, {'id': 178539, 'name': 'maverick cop'}, {'id': 188294, 'name': 'damsel in distress'}, {'id': 188933, 'name': 'bar fight'}]"
2758,817758,"[{'id': 220, 'name': 'berlin, germany'}, {'id': 242, 'name': 'new york city'}, {'id': 1233, 'name': 'composer'}, {'id': 1326, 'name': 'infidelity'}, {'id': 2317, 'name': 'conductor'}, {'id': 3537, 'name': 'orchestra'}, {'id': 4048, 'name': 'musician'}, {'id': 5783, 'name': 'classical music'}, {'id': 6895, 'name': 'philippines'}, {'id': 14743, 'name': 'pianist'}, {'id': 33484, 'name': 'concert hall'}, {'id': 158718, 'name': 'lgbt'}, {'id': 164186, 'name': 'character study'}, {'id': 166927, 'name': 'symphony'}, {'id': 185927, 'name': 'adopted child'}, {'id': 191028, 'name': 'concert pianist'}, {'id': 207592, 'name': 'piano'}, {'id': 210633, 'name': 'mahler'}, {'id': 254601, 'name': 'metoo'}, {'id': 264386, 'name': 'lesbian'}, {'id': 305613, 'name': 'cancel culture'}]"
2759,657644,"[{'id': 9715, 'name': 'superhero'}, {'id': 194404, 'name': 'supervillain'}]"
2760,79224,"[{'id': 4393, 'name': 'archer'}, {'id': 11715, 'name': 'arrow'}, {'id': 18101, 'name': 'bow and arrow'}, {'id': 53995, 'name': 'archery'}, {'id': 207941, 'name': '17th century'}, {'id': 232421, 'name': 'joseon dynasty'}, {'id': 250187, 'name': 'chinese invasion of korea'}]"
2761,11328,"[{'id': 378, 'name': 'prison'}, {'id': 792, 'name': 'copenhagen, denmark'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 11061, 'name': 'debt'}, {'id': 14964, 'name': 'drugs'}, {'id': 191820, 'name': 'nordic noir'}]"
2762,11209,"[{'id': 1556, 'name': 'texas'}, {'id': 6093, 'name': 'assault'}, {'id': 155466, 'name': 'alamo'}, {'id': 187252, 'name': 'mexican army'}]"
2763,788,"[{'id': 582, 'name': 'san francisco, california'}, {'id': 640, 'name': 'transvestite'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2341, 'name': 'nanny'}, {'id': 2438, 'name': 'social worker'}, {'id': 2546, 'name': 'mask'}, {'id': 3864, 'name': 'fake identity'}, {'id': 4056, 'name': 'custody battle'}, {'id': 161944, 'name': 'responsibility'}, {'id': 192185, 'name': 'voice acting'}, {'id': 208368, 'name': 'divorced couple'}]"
2764,522478,"[{'id': 210595, 'name': 'peter rabbit'}]"
2765,44874,"[{'id': 2343, 'name': 'magic'}, {'id': 10542, 'name': 'based on toy'}, {'id': 15479, 'name': 'fashion'}]"
2766,40641,"[{'id': 2311, 'name': 'cabaret'}, {'id': 12999, 'name': 'black and white'}, {'id': 14768, 'name': 'single mother'}, {'id': 187224, 'name': 'seaside town'}, {'id': 191694, 'name': 'nantes'}]"
2767,607,"[{'id': 242, 'name': 'new york city'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1568, 'name': 'undercover'}, {'id': 1826, 'name': 'space marine'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2428, 'name': 'deportation'}, {'id': 2547, 'name': 'new identity'}, {'id': 3240, 'name': 'giant cockroach'}, {'id': 3242, 'name': 'cannon'}, {'id': 3243, 'name': 'flying saucer'}, {'id': 4751, 'name': 'stay permit'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9951, 'name': 'alien'}, {'id': 167316, 'name': 'buddy cop'}, {'id': 174915, 'name': 'fictional government agency'}]"
2768,2055,"[{'id': 75, 'name': 'gunslinger'}, {'id': 680, 'name': 'montana'}, {'id': 2673, 'name': 'horse'}, {'id': 5701, 'name': 'beef'}, {'id': 6174, 'name': 'ranger'}, {'id': 10950, 'name': 'shootout'}, {'id': 13005, 'name': 'doctor'}, {'id': 18171, 'name': 'thunderstorm'}, {'id': 155291, 'name': 'cowboy'}, {'id': 163102, 'name': 'crooked sheriff'}, {'id': 185441, 'name': 'civil war veteran'}, {'id': 207928, 'name': '19th century'}, {'id': 208112, 'name': 'land baron'}, {'id': 232766, 'name': 'vengeance'}, {'id': 251865, 'name': 'lawman'}]"
2769,1885,"[{'id': 779, 'name': 'martial arts'}, {'id': 1439, 'name': 'flat'}, {'id': 2063, 'name': 'taskmaster'}, {'id': 2920, 'name': 'cheerleader'}, {'id': 3436, 'name': 'karate'}, {'id': 6075, 'name': 'sports'}, {'id': 6270, 'name': 'high school'}, {'id': 11870, 'name': 'teen movie'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 156159, 'name': 'martial arts tournament'}, {'id': 171493, 'name': 'mentor protégé relationship'}]"
