,genres,id
2621,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",35114
2622,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",11020
2623,"[{'id': 18, 'name': 'Drama'}]",9701
2624,"[{'id': 35, 'name': 'Comedy'}]",9267
2625,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1538
2626,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",259954
2627,"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",204436
2628,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",793998
2629,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",585245
2630,"[{'id': 35, 'name': 'Comedy'}]",5825
2631,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",846433
2632,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",593643
2633,"[{'id': 18, 'name': 'Drama'}]",11051
2634,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",9821
2635,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",505642
2636,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",429200
2637,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",404368
2638,"[{'id': 18, 'name': 'Drama'}]",520736
2639,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",479226
2640,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",113082
2641,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",936074
2642,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",436
2643,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",251
2644,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",754609
2645,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",30074
2646,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",10772
2647,"[{'id': 18, 'name': 'Drama'}]",372519
2648,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",21519
2649,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",823951
2650,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",677179
2651,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",86829
2652,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",18320
2653,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12717
2654,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11044
2655,"[{'id': 53, 'name': 'Thriller'}]",10886
2656,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",459
2657,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",618355
2658,"[{'id': 35, 'name': 'Comedy'}]",257211
2659,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",10528
2660,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",613504
2661,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",13283
2662,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",6978
2663,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",623
2664,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",170
2665,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",138
2666,"[{'id': 18, 'name': 'Drama'}]",320736
2667,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",298115
2668,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",29005
2669,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6479
2670,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",399366
2671,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",360737
2672,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10770, 'name': 'TV Movie'}]",336845
2673,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",35265
2674,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",14306
2675,"[{'id': 18, 'name': 'Drama'}]",14047
2676,"[{'id': 18, 'name': 'Drama'}]",11490
2677,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",594530
2678,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",16436
2679,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9576
2680,"[{'id': 37, 'name': 'Western'}]",5176
2681,"[{'id': 35, 'name': 'Comedy'}]",1621
2682,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3084
2683,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",826769
2684,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",736732
2685,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",366924
2686,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",28966
2687,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",23168
2688,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",11850
2689,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10860
2690,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",4415
2691,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3
2692,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",577922
2693,"[{'id': 35, 'name': 'Comedy'}]",56825
2694,"[{'id': 18, 'name': 'Drama'}]",472674
2695,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",62215
2696,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",20345
2697,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",13885
2698,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",10403
2699,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",10198
2700,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",8816
2701,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",475215
2702,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",213121
2703,"[{'id': 18, 'name': 'Drama'}]",88284
2704,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",14375
2705,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",842675
2706,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",475946
2707,"[{'id': 18, 'name': 'Drama'}]",374671
2708,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",70160
2709,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",13368
2710,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9400
2711,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6023
2712,"[{'id': 35, 'name': 'Comedy'}]",43294
2713,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",934433
2714,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",489925
2715,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",14168
2716,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",11951
2717,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",56521
2718,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",34584
2719,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",519035
2720,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",50348
2721,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",42297
2722,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",16620
2723,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",4191
2724,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",403431
2725,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",329805
2726,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",177677
2727,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",75258
2728,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",22954
2729,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",13581
2730,"[{'id': 35, 'name': 'Comedy'}]",12762
2731,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",4588
2732,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",816904
2733,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",321528
2734,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",55931
2735,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",24615
2736,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",21733
2737,"[{'id': 18, 'name': 'Drama'}]",14359
2738,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",12159
2739,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",12092
2740,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",10601
2741,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",820446
2742,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",110398
2743,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",103758
2744,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",96714
2745,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",51876
2746,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",16553
2747,"[{'id': 35, 'name': 'Comedy'}]",10625
2748,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",9013
2749,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",591275
2750,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",13012
2751,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",11773
2752,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",11330
2753,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9388
2754,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2771
2755,"[{'id': 18, 'name': 'Drama'}]",2355
2756,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",167
2757,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",90
2758,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",817758
2759,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",657644
2760,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",79224
2761,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11328
2762,"[{'id': 37, 'name': 'Western'}]",11209
2763,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",788
2764,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",522478
2765,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",44874
2766,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40641
2767,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",607
2768,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",2055
2769,"[{'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",1885
2770,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",276
2771,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",749004
2772,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",256962
2773,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}]",319888
2774,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",791177
2775,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",537056
2776,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",97365
2777,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",72113
2778,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",48254
2779,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5236
2780,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2832
2781,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2117
2782,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",342473
2783,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",130925
2784,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",15067
2785,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11222
2786,"[{'id': 18, 'name': 'Drama'}]",11177
2787,"[{'id': 18, 'name': 'Drama'}]",1164
2788,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",571648
2789,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",330483
2790,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",140212
2791,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",132316
2792,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",63498
2793,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",45162
2794,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",15370
2795,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",5923
2796,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4518
2797,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",618354
2798,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",370964
2799,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",8329
2800,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",7350
2801,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",168
2802,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",363676
2803,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",198663
2804,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",73211
2805,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",44826
2806,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11287
2807,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",10673
2808,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",1271
2809,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",409
2810,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",664300
2811,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",547016
2812,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",376660
2813,"[{'id': 18, 'name': 'Drama'}]",353326
2814,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11446
2815,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",10617
2816,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",10243
2817,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",475094
2818,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",116745
2819,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",59421
2820,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",17581
2821,"[{'id': 18, 'name': 'Drama'}]",3549
2822,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",59
2823,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",758323
2824,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",406990
2825,"[{'id': 35, 'name': 'Comedy'}]",9071
2826,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1213
2827,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",978
2828,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",671583
2829,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",411728
2830,"[{'id': 37, 'name': 'Western'}]",11577
2831,"[{'id': 18, 'name': 'Drama'}]",915931
2832,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",398173
2833,"[{'id': 18, 'name': 'Drama'}]",336000
2834,"[{'id': 35, 'name': 'Comedy'}]",44741
2835,"[{'id': 28, 'name': 'Action'}]",12481
2836,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4952
2837,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",1857
2838,"[{'id': 18, 'name': 'Drama'}]",33511
2839,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",22302
2840,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9303
2841,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",506
2842,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",8088
2843,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",2668
2844,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",469
2845,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",672647
2846,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",280795
2847,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",12230
2848,"[{'id': 18, 'name': 'Drama'}]",11109
2849,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",581997
2850,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",504949
2851,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",272878
2852,"[{'id': 18, 'name': 'Drama'}]",294016
